time,symbol,current,high,low,volume,money,position,a1_v,a1_p,b1_v,b1_p
20260506140949.5,AG9999.XSGE,18846.0,18887.0,18350.0,183837.0,51315203835.0,181994.0,1.0,18848.0,3.0,18846.0
20260506140950.5,AG9999.XSGE,18848.0,18887.0,18350.0,183839.0,51315769275.0,181993.0,4.0,18850.0,8.0,18847.0
20260506140951.0,AG9999.XSGE,18847.0,18887.0,18350.0,183840.0,51316051980.0,181992.0,4.0,18850.0,8.0,18847.0
20260506140952.0,AG9999.XSGE,18847.0,18887.0,18350.0,183842.0,51316617390.0,181992.0,6.0,18850.0,7.0,18847.0
20260506140953.5,AG9999.XSGE,18849.0,18887.0,18350.0,183851.0,51319161765.0,181992.0,1.0,18848.0,4.0,18847.0
20260506140954.0,AG9999.XSGE,18847.0,18887.0,18350.0,183855.0,51320292585.0,181995.0,2.0,18848.0,3.0,18846.0
20260506140954.5,AG9999.XSGE,18846.0,18887.0,18350.0,183860.0,51321706095.0,181994.0,1.0,18847.0,2.0,18846.0
20260506140955.0,AG9999.XSGE,18847.0,18887.0,18350.0,183862.0,51322271505.0,181993.0,5.0,18848.0,2.0,18846.0
20260506140955.5,AG9999.XSGE,18847.0,18887.0,18350.0,183867.0,51323685015.0,181993.0,6.0,18848.0,1.0,18846.0
20260506140956.5,AG9999.XSGE,18848.0,18887.0,18350.0,183870.0,51324533175.0,181993.0,4.0,18850.0,4.0,18846.0
20260506140957.0,AG9999.XSGE,18846.0,18887.0,18350.0,183874.0,51325663935.0,181997.0,55.0,18846.0,3.0,18845.0
20260506140957.5,AG9999.XSGE,18845.0,18887.0,18350.0,183876.0,51326229285.0,181998.0,55.0,18846.0,1.0,18845.0
20260506140958.0,AG9999.XSGE,18846.0,18887.0,18350.0,183882.0,51327925425.0,182002.0,49.0,18846.0,1.0,18845.0
20260506140958.5,AG9999.XSGE,18845.0,18887.0,18350.0,183883.0,51328208100.0,182003.0,49.0,18846.0,3.0,18845.0
20260506140959.0,AG9999.XSGE,18846.0,18887.0,18350.0,183884.0,51328490790.0,182004.0,48.0,18846.0,3.0,18845.0
20260506140959.5,AG9999.XSGE,18845.0,18887.0,18350.0,183885.0,51328773465.0,182004.0,48.0,18846.0,2.0,18845.0
20260506141000.0,AG9999.XSGE,18845.0,18887.0,18350.0,183891.0,51330469590.0,182010.0,43.0,18846.0,1.0,18845.0
20260506141000.5,AG9999.XSGE,18844.0,18887.0,18350.0,183898.0,51332448270.0,182011.0,2.0,18845.0,5.0,18844.0
20260506141001.0,AG9999.XSGE,18845.0,18887.0,18350.0,183899.0,51332730945.0,182011.0,2.0,18845.0,5.0,18844.0
20260506141001.5,AG9999.XSGE,18844.0,18887.0,18350.0,183907.0,51334992270.0,182007.0,42.0,18846.0,2.0,18843.0
20260506141002.0,AG9999.XSGE,18843.0,18887.0,18350.0,183911.0,51336122850.0,182006.0,11.0,18844.0,5.0,18842.0
20260506141002.5,AG9999.XSGE,18842.0,18887.0,18350.0,183919.0,51338384040.0,182003.0,7.0,18844.0,2.0,18842.0
20260506141003.0,AG9999.XSGE,18843.0,18887.0,18350.0,183922.0,51339231945.0,182003.0,4.0,18843.0,5.0,18841.0
20260506141003.5,AG9999.XSGE,18841.0,18887.0,18350.0,183923.0,51339514560.0,182002.0,2.0,18842.0,5.0,18841.0
20260506141004.0,AG9999.XSGE,18842.0,18887.0,18350.0,183925.0,51340079805.0,182002.0,2.0,18842.0,4.0,18841.0
20260506141004.5,AG9999.XSGE,18842.0,18887.0,18350.0,183927.0,51340645050.0,182003.0,1.0,18842.0,4.0,18841.0
20260506141005.0,AG9999.XSGE,18841.0,18887.0,18350.0,183932.0,51342058140.0,182000.0,1.0,18841.0,9.0,18840.0
20260506141005.5,AG9999.XSGE,18841.0,18887.0,18350.0,183939.0,51344036355.0,182000.0,4.0,18841.0,1.0,18840.0
20260506141006.0,AG9999.XSGE,18839.0,18887.0,18350.0,183941.0,51344601540.0,182000.0,3.0,18839.0,2.0,18838.0
20260506141006.5,AG9999.XSGE,18839.0,18887.0,18350.0,183946.0,51346014420.0,182000.0,1.0,18839.0,2.0,18837.0
20260506141007.0,AG9999.XSGE,18839.0,18887.0,18350.0,183949.0,51346862130.0,181998.0,4.0,18839.0,1.0,18837.0
20260506141007.5,AG9999.XSGE,18837.0,18887.0,18350.0,183954.0,51348275025.0,181997.0,1.0,18839.0,3.0,18836.0
20260506141008.0,AG9999.XSGE,18837.0,18887.0,18350.0,183960.0,51349970385.0,181998.0,5.0,18840.0,6.0,18837.0
20260506141008.5,AG9999.XSGE,18838.0,18887.0,18350.0,183965.0,51351383205.0,182001.0,3.0,18839.0,1.0,18838.0
20260506141009.0,AG9999.XSGE,18837.0,18887.0,18350.0,183971.0,51353078610.0,182002.0,2.0,18839.0,1.0,18837.0
20260506141009.5,AG9999.XSGE,18839.0,18887.0,18350.0,183981.0,51355904370.0,182001.0,3.0,18840.0,1.0,18837.0
20260506141010.0,AG9999.XSGE,18838.0,18887.0,18350.0,183985.0,51357034650.0,182002.0,4.0,18840.0,1.0,18839.0
20260506141010.5,AG9999.XSGE,18839.0,18887.0,18350.0,183987.0,51357599820.0,182004.0,4.0,18840.0,2.0,18838.0
20260506141011.0,AG9999.XSGE,18840.0,18887.0,18350.0,183991.0,51358730190.0,182003.0,2.0,18840.0,1.0,18838.0
20260506141012.0,AG9999.XSGE,18837.0,18887.0,18350.0,184004.0,51362403750.0,182000.0,4.0,18841.0,1.0,18840.0
20260506141012.5,AG9999.XSGE,18840.0,18887.0,18350.0,184012.0,51364664550.0,182001.0,4.0,18841.0,3.0,18837.0
20260506141013.0,AG9999.XSGE,18836.0,18887.0,18350.0,184028.0,51369185310.0,182009.0,26.0,18836.0,8.0,18835.0
20260506141013.5,AG9999.XSGE,18841.0,18887.0,18350.0,184056.0,51377096565.0,182016.0,3.0,18841.0,1.0,18837.0
20260506141014.0,AG9999.XSGE,18838.0,18887.0,18350.0,184063.0,51379074690.0,182013.0,1.0,18841.0,2.0,18838.0
20260506141014.5,AG9999.XSGE,18837.0,18887.0,18350.0,184064.0,51379357245.0,182014.0,8.0,18840.0,3.0,18839.0
20260506141015.0,AG9999.XSGE,18837.0,18887.0,18350.0,184069.0,51380770110.0,182016.0,3.0,18837.0,1.0,18836.0
20260506141015.5,AG9999.XSGE,18837.0,18887.0,18350.0,184073.0,51381900330.0,182016.0,1.0,18838.0,3.0,18837.0
20260506141016.0,AG9999.XSGE,18838.0,18887.0,18350.0,184074.0,51382182900.0,182016.0,7.0,18840.0,1.0,18839.0
20260506141016.5,AG9999.XSGE,18838.0,18887.0,18350.0,184078.0,51383313240.0,182017.0,2.0,18839.0,2.0,18837.0
20260506141017.0,AG9999.XSGE,18837.0,18887.0,18350.0,184080.0,51383878380.0,182017.0,7.0,18839.0,1.0,18837.0
20260506141017.5,AG9999.XSGE,18839.0,18887.0,18350.0,184083.0,51384726135.0,182017.0,4.0,18839.0,2.0,18837.0
20260506141018.0,AG9999.XSGE,18837.0,18887.0,18350.0,184087.0,51385856415.0,182015.0,1.0,18837.0,11.0,18836.0
20260506141018.5,AG9999.XSGE,18838.0,18887.0,18350.0,184090.0,51386704110.0,182015.0,2.0,18839.0,1.0,18837.0
20260506141019.5,AG9999.XSGE,18839.0,18887.0,18350.0,184095.0,51388116915.0,182014.0,8.0,18840.0,1.0,18839.0
20260506141020.0,AG9999.XSGE,18836.0,18887.0,18350.0,184099.0,51389247165.0,182015.0,8.0,18840.0,7.0,18836.0
20260506141020.5,AG9999.XSGE,18836.0,18887.0,18350.0,184102.0,51390094785.0,182015.0,1.0,18839.0,1.0,18837.0
20260506141021.0,AG9999.XSGE,18839.0,18887.0,18350.0,184103.0,51390377370.0,182014.0,8.0,18840.0,1.0,18837.0
20260506141021.5,AG9999.XSGE,18836.0,18887.0,18350.0,184106.0,51391225005.0,182013.0,8.0,18840.0,6.0,18836.0
20260506141022.5,AG9999.XSGE,18840.0,18887.0,18350.0,184107.0,51391507605.0,182012.0,8.0,18840.0,5.0,18837.0
20260506141023.0,AG9999.XSGE,18837.0,18887.0,18350.0,184109.0,51392072715.0,182010.0,2.0,18839.0,4.0,18837.0
20260506141024.5,AG9999.XSGE,18838.0,18887.0,18350.0,184112.0,51392920455.0,182009.0,8.0,18840.0,1.0,18838.0
20260506141025.5,AG9999.XSGE,18838.0,18887.0,18350.0,184114.0,51393485595.0,182009.0,1.0,18838.0,6.0,18837.0
20260506141026.0,AG9999.XSGE,18838.0,18887.0,18350.0,184120.0,51395180970.0,182009.0,3.0,18838.0,3.0,18837.0
20260506141026.5,AG9999.XSGE,18836.0,18887.0,18350.0,184128.0,51397441410.0,182010.0,7.0,18837.0,5.0,18836.0
20260506141027.0,AG9999.XSGE,18835.0,18887.0,18350.0,184135.0,51399419175.0,182010.0,6.0,18836.0,20.0,18835.0
20260506141027.5,AG9999.XSGE,18835.0,18887.0,18350.0,184140.0,51400831815.0,182014.0,3.0,18836.0,15.0,18835.0
20260506141028.0,AG9999.XSGE,18835.0,18887.0,18350.0,184141.0,51401114340.0,182015.0,1.0,18837.0,14.0,18835.0
20260506141029.0,AG9999.XSGE,18836.0,18887.0,18350.0,184149.0,51403374600.0,182011.0,2.0,18836.0,10.0,18835.0
20260506141029.5,AG9999.XSGE,18837.0,18887.0,18350.0,184153.0,51404504760.0,182011.0,4.0,18837.0,9.0,18835.0
20260506141030.5,AG9999.XSGE,18836.0,18887.0,18350.0,184156.0,51405352380.0,182010.0,4.0,18837.0,9.0,18835.0
20260506141031.5,AG9999.XSGE,18837.0,18887.0,18350.0,184158.0,51405917490.0,182010.0,1.0,18838.0,1.0,18836.0
20260506141032.0,AG9999.XSGE,18836.0,18887.0,18350.0,184159.0,51406200030.0,182010.0,1.0,18836.0,9.0,18835.0
20260506141032.5,AG9999.XSGE,18836.0,18887.0,18350.0,184162.0,51407047635.0,182011.0,1.0,18836.0,8.0,18835.0
20260506141033.0,AG9999.XSGE,18835.0,18887.0,18350.0,184170.0,51409307850.0,182013.0,11.0,18836.0,2.0,18835.0
20260506141033.5,AG9999.XSGE,18834.0,18887.0,18350.0,184174.0,51410437920.0,182012.0,11.0,18835.0,2.0,18833.0
20260506141034.0,AG9999.XSGE,18834.0,18887.0,18350.0,184175.0,51410720430.0,182012.0,3.0,18835.0,2.0,18833.0
20260506141035.0,AG9999.XSGE,18834.0,18887.0,18350.0,184179.0,51411850470.0,182009.0,7.0,18835.0,2.0,18833.0
20260506141035.5,AG9999.XSGE,18835.0,18887.0,18350.0,184184.0,51413263065.0,182009.0,4.0,18835.0,4.0,18834.0
20260506141036.0,AG9999.XSGE,18836.0,18887.0,18350.0,184194.0,51416088405.0,182013.0,7.0,18836.0,5.0,18835.0
20260506141036.5,AG9999.XSGE,18835.0,18887.0,18350.0,184199.0,51417501075.0,182013.0,4.0,18836.0,5.0,18835.0
20260506141037.0,AG9999.XSGE,18836.0,18887.0,18350.0,184202.0,51418348665.0,182015.0,3.0,18836.0,9.0,18835.0
20260506141037.5,AG9999.XSGE,18836.0,18887.0,18350.0,184208.0,51420043905.0,182013.0,1.0,18837.0,3.0,18836.0
20260506141038.5,AG9999.XSGE,18840.0,18887.0,18350.0,184216.0,51422304510.0,182010.0,11.0,18840.0,1.0,18838.0
20260506141039.0,AG9999.XSGE,18838.0,18887.0,18350.0,184224.0,51424565250.0,182009.0,3.0,18839.0,7.0,18837.0
20260506141039.5,AG9999.XSGE,18837.0,18887.0,18350.0,184225.0,51424847805.0,182009.0,4.0,18839.0,7.0,18836.0
20260506141040.5,AG9999.XSGE,18838.0,18887.0,18350.0,184226.0,51425130375.0,182008.0,4.0,18839.0,9.0,18836.0
20260506141041.0,AG9999.XSGE,18837.0,18887.0,18350.0,184228.0,51425695500.0,182008.0,4.0,18839.0,1.0,18837.0
20260506141041.5,AG9999.XSGE,18838.0,18887.0,18350.0,184229.0,51425978070.0,182008.0,4.0,18839.0,1.0,18837.0
20260506141042.0,AG9999.XSGE,18839.0,18887.0,18350.0,184235.0,51427673580.0,182003.0,11.0,18840.0,5.0,18839.0
20260506141042.5,AG9999.XSGE,18838.0,18887.0,18350.0,184242.0,51429651660.0,182005.0,3.0,18837.0,6.0,18836.0
20260506141043.0,AG9999.XSGE,18837.0,18887.0,18350.0,184254.0,51433042515.0,182007.0,5.0,18839.0,1.0,18837.0
20260506141045.5,AG9999.XSGE,18837.0,18887.0,18350.0,184257.0,51433890210.0,182006.0,2.0,18839.0,2.0,18837.0
20260506141046.0,AG9999.XSGE,18837.0,18887.0,18350.0,184259.0,51434455320.0,182006.0,2.0,18839.0,3.0,18837.0
20260506141046.5,AG9999.XSGE,18840.0,18887.0,18350.0,184269.0,51437281170.0,182004.0,1.0,18840.0,2.0,18839.0
20260506141047.0,AG9999.XSGE,18841.0,18887.0,18350.0,184274.0,51438694230.0,182005.0,1.0,18842.0,1.0,18840.0
20260506141048.5,AG9999.XSGE,18842.0,18887.0,18350.0,184276.0,51439259475.0,182006.0,7.0,18844.0,2.0,18839.0
20260506141049.0,AG9999.XSGE,18840.0,18887.0,18350.0,184281.0,51440672475.0,182006.0,7.0,18844.0,1.0,18842.0
20260506141049.5,AG9999.XSGE,18840.0,18887.0,18350.0,184283.0,51441237705.0,182006.0,6.0,18843.0,3.0,18840.0
20260506141050.0,AG9999.XSGE,18842.0,18887.0,18350.0,184286.0,51442085535.0,182006.0,1.0,18842.0,1.0,18841.0
20260506141051.5,AG9999.XSGE,18840.0,18887.0,18350.0,184287.0,51442368135.0,182005.0,1.0,18842.0,3.0,18840.0
20260506141052.0,AG9999.XSGE,18841.0,18887.0,18350.0,184292.0,51443781255.0,182007.0,1.0,18843.0,2.0,18841.0
20260506141052.5,AG9999.XSGE,18841.0,18887.0,18350.0,184297.0,51445194330.0,182010.0,14.0,18841.0,3.0,18840.0
20260506141053.0,AG9999.XSGE,18840.0,18887.0,18350.0,184299.0,51445759530.0,182009.0,14.0,18841.0,1.0,18840.0
20260506141053.5,AG9999.XSGE,18840.0,18887.0,18350.0,184301.0,51446324730.0,182008.0,2.0,18840.0,3.0,18837.0
20260506141054.0,AG9999.XSGE,18837.0,18887.0,18350.0,184303.0,51446889840.0,182008.0,15.0,18841.0,6.0,18836.0
20260506141055.0,AG9999.XSGE,18839.0,18887.0,18350.0,184304.0,51447172425.0,182007.0,7.0,18840.0,3.0,18837.0
20260506141056.0,AG9999.XSGE,18837.0,18887.0,18350.0,184307.0,51448020090.0,182007.0,1.0,18840.0,1.0,18837.0
20260506141057.0,AG9999.XSGE,18835.0,18887.0,18350.0,184320.0,51451693125.0,182009.0,10.0,18836.0,4.0,18835.0
20260506141057.5,AG9999.XSGE,18833.0,18887.0,18350.0,184331.0,51454800675.0,182015.0,1.0,18832.0,6.0,18831.0
20260506141058.0,AG9999.XSGE,18830.0,18887.0,18350.0,184349.0,51459884940.0,182005.0,2.0,18831.0,65.0,18830.0
20260506141058.5,AG9999.XSGE,18832.0,18887.0,18350.0,184359.0,51462709635.0,182002.0,3.0,18832.0,5.0,18831.0
20260506141059.0,AG9999.XSGE,18831.0,18887.0,18350.0,184374.0,51466946745.0,181999.0,1.0,18831.0,66.0,18830.0
20260506141059.5,AG9999.XSGE,18831.0,18887.0,18350.0,184378.0,51468076605.0,182000.0,7.0,18832.0,67.0,18830.0
20260506141100.0,AG9999.XSGE,18830.0,18887.0,18350.0,184382.0,51469206435.0,182000.0,7.0,18832.0,65.0,18830.0
20260506141100.5,AG9999.XSGE,18831.0,18887.0,18350.0,184386.0,51470336295.0,181997.0,3.0,18831.0,66.0,18830.0
20260506141101.0,AG9999.XSGE,18830.0,18887.0,18350.0,184391.0,51471748605.0,181997.0,3.0,18832.0,69.0,18830.0
20260506141101.5,AG9999.XSGE,18832.0,18887.0,18350.0,184394.0,51472596030.0,181998.0,1.0,18832.0,69.0,18830.0
20260506141102.0,AG9999.XSGE,18830.0,18887.0,18350.0,184396.0,51473160960.0,181998.0,6.0,18832.0,1.0,18831.0
20260506141102.5,AG9999.XSGE,18831.0,18887.0,18350.0,184401.0,51474573255.0,181996.0,2.0,18831.0,64.0,18830.0
20260506141103.0,AG9999.XSGE,18830.0,18887.0,18350.0,184415.0,51478527555.0,181993.0,2.0,18831.0,52.0,18830.0
20260506141103.5,AG9999.XSGE,18830.0,18887.0,18350.0,184429.0,51482481930.0,181994.0,3.0,18833.0,44.0,18830.0
20260506141104.0,AG9999.XSGE,18832.0,18887.0,18350.0,184432.0,51483329340.0,181995.0,3.0,18833.0,10.0,18831.0
20260506141104.5,AG9999.XSGE,18831.0,18887.0,18350.0,184436.0,51484459200.0,181991.0,13.0,18834.0,1.0,18833.0
20260506141105.0,AG9999.XSGE,18833.0,18887.0,18350.0,184437.0,51484741695.0,181990.0,12.0,18834.0,1.0,18832.0
20260506141105.5,AG9999.XSGE,18834.0,18887.0,18350.0,184442.0,51486154200.0,181989.0,8.0,18834.0,2.0,18832.0
20260506141106.0,AG9999.XSGE,18834.0,18887.0,18350.0,184443.0,51486436710.0,181989.0,7.0,18834.0,2.0,18832.0
20260506141106.5,AG9999.XSGE,18834.0,18887.0,18350.0,184447.0,51487566705.0,181992.0,5.0,18834.0,2.0,18832.0
20260506141107.0,AG9999.XSGE,18832.0,18887.0,18350.0,184449.0,51488131665.0,181992.0,5.0,18834.0,9.0,18831.0
20260506141107.5,AG9999.XSGE,18832.0,18887.0,18350.0,184451.0,51488696655.0,181991.0,4.0,18834.0,2.0,18832.0
20260506141108.0,AG9999.XSGE,18834.0,18887.0,18350.0,184455.0,51489826695.0,181994.0,6.0,18836.0,4.0,18833.0
20260506141108.5,AG9999.XSGE,18834.0,18887.0,18350.0,184456.0,51490109205.0,181995.0,4.0,18837.0,1.0,18834.0
20260506141109.0,AG9999.XSGE,18836.0,18887.0,18350.0,184460.0,51491239335.0,181999.0,1.0,18836.0,7.0,18835.0
20260506141109.5,AG9999.XSGE,18836.0,18887.0,18350.0,184464.0,51492369525.0,182003.0,1.0,18837.0,7.0,18836.0
20260506141110.0,AG9999.XSGE,18837.0,18887.0,18350.0,184465.0,51492652080.0,182003.0,3.0,18839.0,9.0,18836.0
20260506141111.0,AG9999.XSGE,18837.0,18887.0,18350.0,184468.0,51493499745.0,182003.0,1.0,18838.0,1.0,18837.0
20260506141111.5,AG9999.XSGE,18838.0,18887.0,18350.0,184471.0,51494347425.0,182002.0,3.0,18839.0,3.0,18837.0
20260506141112.0,AG9999.XSGE,18839.0,18887.0,18350.0,184474.0,51495195120.0,182002.0,2.0,18839.0,3.0,18838.0
20260506141112.5,AG9999.XSGE,18837.0,18887.0,18350.0,184486.0,51498586005.0,182000.0,18.0,18841.0,2.0,18837.0
20260506141113.0,AG9999.XSGE,18840.0,18887.0,18350.0,184487.0,51498868605.0,182001.0,5.0,18840.0,10.0,18838.0
20260506141113.5,AG9999.XSGE,18839.0,18887.0,18350.0,184488.0,51499151190.0,182002.0,18.0,18841.0,4.0,18839.0
20260506141114.0,AG9999.XSGE,18839.0,18887.0,18350.0,184494.0,51500846700.0,182001.0,18.0,18841.0,1.0,18837.0
20260506141114.5,AG9999.XSGE,18841.0,18887.0,18350.0,184499.0,51502259715.0,182000.0,16.0,18841.0,1.0,18839.0
20260506141115.0,AG9999.XSGE,18839.0,18887.0,18350.0,184500.0,51502542300.0,182000.0,16.0,18841.0,2.0,18839.0
20260506141115.5,AG9999.XSGE,18841.0,18887.0,18350.0,184502.0,51503107500.0,182001.0,15.0,18841.0,2.0,18839.0
20260506141116.0,AG9999.XSGE,18841.0,18887.0,18350.0,184506.0,51504237960.0,182004.0,13.0,18841.0,3.0,18839.0
20260506141116.5,AG9999.XSGE,18841.0,18887.0,18350.0,184508.0,51504803190.0,182006.0,11.0,18841.0,4.0,18839.0
20260506141117.0,AG9999.XSGE,18839.0,18887.0,18350.0,184512.0,51505933560.0,182005.0,10.0,18841.0,1.0,18839.0
20260506141117.5,AG9999.XSGE,18839.0,18887.0,18350.0,184513.0,51506216145.0,182004.0,10.0,18841.0,1.0,18840.0
20260506141118.0,AG9999.XSGE,18839.0,18887.0,18350.0,184514.0,51506498730.0,182004.0,10.0,18841.0,1.0,18840.0
20260506141118.5,AG9999.XSGE,18839.0,18887.0,18350.0,184515.0,51506781315.0,182004.0,11.0,18841.0,1.0,18839.0
20260506141119.0,AG9999.XSGE,18839.0,18887.0,18350.0,184518.0,51507629070.0,182002.0,4.0,18839.0,8.0,18837.0
20260506141119.5,AG9999.XSGE,18839.0,18887.0,18350.0,184520.0,51508194240.0,182002.0,2.0,18839.0,8.0,18837.0
20260506141120.0,AG9999.XSGE,18839.0,18887.0,18350.0,184523.0,51509041935.0,182004.0,1.0,18839.0,5.0,18837.0
20260506141120.5,AG9999.XSGE,18837.0,18887.0,18350.0,184526.0,51509889600.0,182004.0,1.0,18839.0,3.0,18837.0
20260506141121.0,AG9999.XSGE,18836.0,18887.0,18350.0,184535.0,51512432535.0,182003.0,7.0,18836.0,1.0,18834.0
20260506141121.5,AG9999.XSGE,18836.0,18887.0,18350.0,184536.0,51512715075.0,182004.0,2.0,18837.0,2.0,18834.0
20260506141122.0,AG9999.XSGE,18837.0,18887.0,18350.0,184539.0,51513562710.0,182002.0,1.0,18838.0,1.0,18834.0
20260506141123.0,AG9999.XSGE,18836.0,18887.0,18350.0,184542.0,51514410360.0,182001.0,6.0,18837.0,1.0,18836.0
20260506141123.5,AG9999.XSGE,18836.0,18887.0,18350.0,184546.0,51515540520.0,182000.0,4.0,18837.0,1.0,18835.0
20260506141124.0,AG9999.XSGE,18837.0,18887.0,18350.0,184548.0,51516105600.0,182001.0,4.0,18836.0,1.0,18834.0
20260506141124.5,AG9999.XSGE,18837.0,18887.0,18350.0,184549.0,51516388155.0,182002.0,2.0,18837.0,1.0,18834.0
20260506141125.5,AG9999.XSGE,18836.0,18887.0,18350.0,184553.0,51517518315.0,182004.0,4.0,18837.0,2.0,18834.0
20260506141126.5,AG9999.XSGE,18834.0,18887.0,18350.0,184560.0,51519496125.0,182005.0,6.0,18838.0,1.0,18834.0
20260506141127.0,AG9999.XSGE,18834.0,18887.0,18350.0,184561.0,51519778635.0,182006.0,1.0,18837.0,1.0,18835.0
20260506141127.5,AG9999.XSGE,18837.0,18887.0,18350.0,184564.0,51520626210.0,182005.0,1.0,18837.0,1.0,18834.0
20260506141128.0,AG9999.XSGE,18837.0,18887.0,18350.0,184566.0,51521191275.0,182003.0,1.0,18836.0,12.0,18835.0
20260506141128.5,AG9999.XSGE,18836.0,18887.0,18350.0,184567.0,51521473815.0,182003.0,5.0,18838.0,1.0,18837.0
20260506141129.0,AG9999.XSGE,18835.0,18887.0,18350.0,184572.0,51522886470.0,182004.0,2.0,18835.0,3.0,18834.0
20260506141129.5,AG9999.XSGE,18836.0,18887.0,18350.0,184576.0,51524016540.0,182004.0,5.0,18837.0,10.0,18836.0
20260506141130.0,AG9999.XSGE,18837.0,18887.0,18350.0,184580.0,51525146730.0,182006.0,1.0,18837.0,8.0,18836.0
20260506141130.5,AG9999.XSGE,18837.0,18887.0,18350.0,184583.0,51525994365.0,182006.0,1.0,18837.0,6.0,18836.0
20260506141131.0,AG9999.XSGE,18836.0,18887.0,18350.0,184584.0,51526276905.0,182005.0,2.0,18837.0,6.0,18836.0
20260506141131.5,AG9999.XSGE,18837.0,18887.0,18350.0,184587.0,51527124555.0,182004.0,6.0,18838.0,5.0,18836.0
20260506141132.0,AG9999.XSGE,18837.0,18887.0,18350.0,184588.0,51527407110.0,182004.0,3.0,18837.0,9.0,18836.0
20260506141132.5,AG9999.XSGE,18837.0,18887.0,18350.0,184589.0,51527689665.0,182004.0,5.0,18838.0,9.0,18836.0
20260506141133.5,AG9999.XSGE,18836.0,18887.0,18350.0,184590.0,51527972205.0,182004.0,4.0,18838.0,5.0,18836.0
20260506141134.0,AG9999.XSGE,18836.0,18887.0,18350.0,184592.0,51528537285.0,182005.0,4.0,18838.0,3.0,18836.0
20260506141134.5,AG9999.XSGE,18837.0,18887.0,18350.0,184594.0,51529102410.0,182005.0,3.0,18838.0,9.0,18837.0
20260506141135.0,AG9999.XSGE,18838.0,18887.0,18350.0,184596.0,51529667535.0,182005.0,2.0,18838.0,11.0,18837.0
20260506141136.0,AG9999.XSGE,18838.0,18887.0,18350.0,184597.0,51529950105.0,182004.0,1.0,18838.0,11.0,18837.0
20260506141136.5,AG9999.XSGE,18838.0,18887.0,18350.0,184598.0,51530232675.0,182004.0,7.0,18839.0,11.0,18837.0
20260506141138.0,AG9999.XSGE,18839.0,18887.0,18350.0,184599.0,51530515260.0,182004.0,6.0,18839.0,10.0,18837.0
20260506141138.5,AG9999.XSGE,18839.0,18887.0,18350.0,184600.0,51530797845.0,182004.0,5.0,18839.0,12.0,18837.0
20260506141139.0,AG9999.XSGE,18837.0,18887.0,18350.0,184601.0,51531080400.0,182004.0,1.0,18839.0,11.0,18837.0
20260506141139.5,AG9999.XSGE,18839.0,18887.0,18350.0,184602.0,51531362985.0,182003.0,1.0,18839.0,11.0,18837.0
20260506141140.5,AG9999.XSGE,18837.0,18887.0,18350.0,184603.0,51531645540.0,182003.0,2.0,18839.0,10.0,18837.0
20260506141141.5,AG9999.XSGE,18839.0,18887.0,18350.0,184607.0,51532775850.0,182003.0,10.0,18840.0,10.0,18837.0
20260506141142.0,AG9999.XSGE,18837.0,18887.0,18350.0,184613.0,51534471210.0,182003.0,1.0,18839.0,5.0,18837.0
20260506141142.5,AG9999.XSGE,18837.0,18887.0,18350.0,184618.0,51535883985.0,182004.0,1.0,18838.0,4.0,18836.0
20260506141143.0,AG9999.XSGE,18838.0,18887.0,18350.0,184619.0,51536166555.0,182003.0,2.0,18839.0,4.0,18836.0
20260506141143.5,AG9999.XSGE,18836.0,18887.0,18350.0,184620.0,51536449095.0,182003.0,1.0,18837.0,4.0,18836.0
20260506141144.0,AG9999.XSGE,18838.0,18887.0,18350.0,184622.0,51537014220.0,182004.0,2.0,18838.0,4.0,18836.0
20260506141145.0,AG9999.XSGE,18834.0,18887.0,18350.0,184628.0,51538709400.0,182006.0,11.0,18836.0,1.0,18834.0
20260506141145.5,AG9999.XSGE,18835.0,18887.0,18350.0,184630.0,51539274435.0,182007.0,2.0,18835.0,3.0,18833.0
20260506141146.0,AG9999.XSGE,18834.0,18887.0,18350.0,184634.0,51540404445.0,182006.0,4.0,18835.0,8.0,18834.0
20260506141146.5,AG9999.XSGE,18834.0,18887.0,18350.0,184638.0,51541534485.0,182005.0,4.0,18835.0,4.0,18834.0
20260506141147.0,AG9999.XSGE,18834.0,18887.0,18350.0,184641.0,51542382015.0,182003.0,5.0,18835.0,1.0,18834.0
20260506141148.0,AG9999.XSGE,18834.0,18887.0,18350.0,184643.0,51542947035.0,182003.0,1.0,18834.0,2.0,18833.0
20260506141148.5,AG9999.XSGE,18835.0,18887.0,18350.0,184647.0,51544077105.0,182002.0,5.0,18836.0,2.0,18833.0
20260506141149.0,AG9999.XSGE,18834.0,18887.0,18350.0,184651.0,51545207145.0,181999.0,5.0,18836.0,6.0,18834.0
20260506141149.5,AG9999.XSGE,18837.0,18887.0,18350.0,184658.0,51547184955.0,181993.0,1.0,18838.0,1.0,18836.0
20260506141150.0,AG9999.XSGE,18837.0,18887.0,18350.0,184659.0,51547467510.0,181994.0,1.0,18838.0,3.0,18837.0
20260506141150.5,AG9999.XSGE,18836.0,18887.0,18350.0,184665.0,51549162795.0,181996.0,1.0,18837.0,2.0,18836.0
20260506141151.0,AG9999.XSGE,18836.0,18887.0,18350.0,184667.0,51549727875.0,181994.0,5.0,18836.0,11.0,18834.0
20260506141151.5,AG9999.XSGE,18836.0,18887.0,18350.0,184670.0,51550575435.0,181993.0,1.0,18837.0,10.0,18834.0
